utctimestamp,01FI1101E/PV.CV,01FI1103/AI1/PV.CV,01AI1923/AI1/PV.CV,60PI0496/AI1/PV.CV,01TI1538/AI1/PV.CV,01HC1955/PID1/PV.CV
2017-09-18 23:00:00+00:00,504.3818961,65.58580219,89.1050397,1012.941973,12.2551813,5598.577232
2017-09-19 00:00:00+00:00,500.2108638,44.99911373,89.48350389,1012.995096,11.86475447,5590.033125
2017-09-19 01:00:00+00:00,514.3716369,69.35393586,89.86196808,1013.177663,11.80362146,5608.025292
2017-09-19 02:00:00+00:00,499.1637937,60.9505365,90.24043227,1013.246531,11.60756552,5609.206243
2017-09-19 03:00:00+00:00,527.1417874,65.06744973,90.61889647,1013.450745,11.14244135,5573.718701
2017-09-19 04:00:00+00:00,529.6493656,29.36015787,90.99736066,1013.481567,11.02261795,5607.501221
2017-09-19 05:00:00+00:00,505.7410538,62.22463674,91.37582485,1013.866394,11.36193709,5595.915295
2017-09-19 06:00:00+00:00,525.7258843,47.16001307,91.39201827,1014.077398,12.25121847,5592.619241
2017-09-19 07:00:00+00:00,525.931842,30.72195444,90.46131513,1014.56545,13.72341478,5584.730416
2017-09-19 08:00:00+00:00,509.9187847,32.07361935,89.48119337,1015.373482,15.06937224,5597.718208
2017-09-19 09:00:00+00:00,494.5351078,34.77808222,88.50107162,1015.941625,15.72594765,5622.071282
2017-09-19 10:00:00+00:00,513.9880585,51.48393677,87.03882091,1016.378688,16.41876688,5597.474547
2017-09-19 11:00:00+00:00,498.3223627,24.27876065,84.27770449,1016.418971,16.25188417,5615.902993
2017-09-19 12:00:00+00:00,519.1880339,33.77522118,81.44467279,1016.575348,16.76369693,5605.686746
2017-09-19 13:00:00+00:00,521.8913061,37.46251047,78.61164109,1016.675318,16.83184409,5624.262649
2017-09-19 14:00:00+00:00,525.0187416,38.03468201,75.77860939,1016.807111,16.98364846,5627.966938
2017-09-19 15:00:00+00:00,527.7135689,23.27592073,74.37931614,1016.978243,16.26250079,5632.883536
2017-09-19 16:00:00+00:00,503.4433078,60.2523172,76.36458405,1017.299032,16.00222867,5619.046924
2017-09-19 17:00:00+00:00,505.4361991,65.22575052,78.49239366,1017.581675,15.31974215,5622.322462
2017-09-19 18:00:00+00:00,509.143801,43.11550701,80.61615603,1018.005768,14.38529598,5615.028023
2017-09-19 19:00:00+00:00,524.8571472,57.68049112,82.05957695,1018.467143,14.24643779,5588.05477
2017-09-19 20:00:00+00:00,508.1484174,67.77815695,83.00608564,1018.754873,13.57529503,5583.943943
2017-09-19 21:00:00+00:00,517.6095859,29.14977746,83.95259432,1018.747498,13.2274412,5600.642838
2017-09-19 22:00:00+00:00,527.4456246,56.05948135,84.89910301,1018.594401,13.3405957,5591.941413
2017-09-19 23:00:00+00:00,527.5216732,67.18218643,85.8456117,1018.503357,13.14925444,5590.3664
2017-09-20 00:00:00+00:00,512.2935699,49.21934266,86.79212039,1018.503357,12.66499709,5585.658502
2017-09-20 01:00:00+00:00,518.1765201,37.16890236,87.73862908,1018.29421,12.00298515,5577.513218
2017-09-20 02:00:00+00:00,524.0517504,53.57646203,88.59719798,1018.030589,11.31839748,5562.668941
2017-09-20 03:00:00+00:00,518.0901958,41.05528631,88.6704618,1017.830699,10.71698926,5567.158897
2017-09-20 04:00:00+00:00,510.1642203,35.99637724,88.55781385,1017.69281,10.64290704,5544.617204
2017-09-20 05:00:00+00:00,517.9232284,67.67834322,88.4451659,1017.818237,10.26334499,5546.345711
2017-09-20 06:00:00+00:00,509.6938823,35.20088758,88.33251795,1017.966248,10.49663333,5533.208248
2017-09-20 07:00:00+00:00,520.7064801,30.25422478,88.21987,1018.010193,11.3385758,5558.013626
2017-09-20 08:00:00+00:00,497.2702878,54.64136738,88.10722205,1017.966248,12.88866987,5562.10804
2017-09-20 09:00:00+00:00,499.4388248,65.99911458,87.9945741,1017.999512,14.74049606,5585.506953
2017-09-20 10:00:00+00:00,517.0320355,33.26561325,87.1969566,1018.067261,16.34642168,5601.195551
2017-09-20 11:00:00+00:00,517.7690321,49.37373299,83.08063198,1017.79484,17.37351066,5624.972357
2017-09-20 12:00:00+00:00,505.834275,50.65481918,78.56522673,1017.507568,17.63382418,5619.296514
2017-09-20 13:00:00+00:00,519.9292124,53.52505591,74.35340229,1017.320801,17.66929707,5638.026511
2017-09-20 14:00:00+00:00,511.1041897,33.65427844,72.07375301,1017.102651,18.22298377,5639.417411
2017-09-20 15:00:00+00:00,514.7225271,67.3021139,71.40527568,1016.897448,17.73469638,5649.887021
2017-09-20 16:00:00+00:00,511.848773,49.41139283,71.50798028,1016.733505,17.16580549,5647.908126
2017-09-20 17:00:00+00:00,524.7669396,43.96439067,72.82991038,1016.7833,16.82577745,5617.064148
2017-09-20 18:00:00+00:00,528.239384,36.58099169,74.16702549,1016.97676,16.42824979,5620.899651
2017-09-20 19:00:00+00:00,501.2686839,44.42441427,75.5041406,1017.053513,16.28682583,5610.933617
2017-09-20 20:00:00+00:00,507.2281579,51.24388421,76.71712565,1016.909465,16.42185072,5601.028313
2017-09-20 21:00:00+00:00,505.0797879,45.8075388,77.26734505,1016.864705,16.34966041,5615.896167
2017-09-20 22:00:00+00:00,517.8896842,39.28206842,77.71973052,1016.940796,15.84060477,5610.036701
2017-09-20 23:00:00+00:00,524.691631,28.17069716,78.172116,1016.940796,14.90446391,5567.075033
2017-09-21 00:00:00+00:00,512.7282883,25.59567254,78.62450147,1016.887924,14.31873609,5558.966459
2017-09-21 01:00:00+00:00,514.5729598,41.38455991,79.07688695,1016.663061,13.6082554,5579.493812
2017-09-21 02:00:00+00:00,494.5240358,62.04792201,79.52927242,1016.465968,13.51816687,5560.138453
2017-09-21 03:00:00+00:00,497.5480127,33.28564876,79.9816579,1016.291407,13.36268742,5556.48539
2017-09-21 04:00:00+00:00,503.5789865,57.42211393,80.22965322,1016.085846,13.24494381,5561.32632
2017-09-21 05:00:00+00:00,504.9569678,58.35969673,79.83654837,1016.199473,13.4770295,5550.762457
2017-09-21 06:00:00+00:00,500.4804987,30.47268163,79.39689473,1016.388199,13.48085788,5529.621307
2017-09-21 07:00:00+00:00,528.935347,48.91845191,78.95724108,1016.428482,13.74316064,5566.091391
2017-09-21 08:00:00+00:00,505.9786778,46.41967812,78.51758744,1016.550171,14.97071482,5583.836255
2017-09-21 09:00:00+00:00,508.7144065,49.35810224,76.24831203,1016.488347,16.80564322,5595.432727
2017-09-21 10:00:00+00:00,493.0767675,33.162482,72.12696708,1016.277522,18.17356156,5610.748173
2017-09-21 11:00:00+00:00,495.8966475,66.76222547,68.00560494,1016.014689,19.61422279,5615.739426
2017-09-21 12:00:00+00:00,515.0622679,43.6011445,63.8842428,1015.544693,20.58446776,5626.391264
2017-09-21 13:00:00+00:00,518.2166255,39.23414704,59.98190101,1015.184255,20.73702867,5625.823584
2017-09-21 14:00:00+00:00,495.4872022,31.58370242,59.1640239,1015.020355,20.6996478,5621.877796
2017-09-21 15:00:00+00:00,494.6284463,27.18472386,59.34277004,1014.872635,20.32273748,5640.908644
2017-09-21 16:00:00+00:00,495.4852486,31.18643372,59.52151618,1014.874313,19.87869229,5648.369151
2017-09-21 17:00:00+00:00,516.4807263,26.91830163,60.04452409,1015.290758,19.51326011,5628.978613
2017-09-21 18:00:00+00:00,504.8138295,36.96956454,61.22062914,1015.64975,18.60562427,5629.593376
2017-09-21 19:00:00+00:00,509.2536756,55.49811813,62.41234391,1015.881582,18.52185236,5623.652012
2017-09-21 20:00:00+00:00,509.7676302,36.05686142,63.60405868,1015.91421,17.82266196,5648.497282
2017-09-21 21:00:00+00:00,505.0802941,50.78619257,64.79577345,1015.917007,17.40642871,5643.554347
2017-09-21 22:00:00+00:00,528.1005759,33.24100723,65.98748822,1015.852336,17.1146521,5641.765808
2017-09-21 23:00:00+00:00,528.0753396,61.23372922,67.17920299,1015.918126,16.77861585,5634.345051
2017-09-22 00:00:00+00:00,523.3157957,65.95673917,68.37091776,1016.025269,16.14730722,5599.780402
2017-09-22 01:00:00+00:00,499.7189952,62.97861502,70.1873486,1016.007085,15.29597114,5586.413366
2017-09-22 02:00:00+00:00,502.4812224,34.74623162,72.71767541,1015.87591,14.37416661,5588.074375
2017-09-22 03:00:00+00:00,520.6808636,54.27528452,75.248784,1015.944702,13.55946637,5600.626561
2017-09-22 04:00:00+00:00,517.9704491,65.69323617,77.77989259,1016.026667,13.46241089,5569.542227
2017-09-22 05:00:00+00:00,528.2255333,53.23803791,80.31100119,1016.365438,13.39117222,5579.37465
2017-09-22 06:00:00+00:00,508.2679391,40.53230246,82.84210978,1016.610443,13.63079133,5606.08452
2017-09-22 07:00:00+00:00,525.8194232,29.45841791,85.37321837,1016.989504,14.34034333,5619.965305
2017-09-22 08:00:00+00:00,529.2039933,63.77235384,86.47512266,1017.293945,15.38634989,5638.481474
2017-09-22 09:00:00+00:00,506.2018425,60.53039514,85.85558717,1017.45813,16.14457824,5636.355737
2017-09-22 10:00:00+00:00,529.8972377,39.26939871,85.23240951,1017.716309,16.65283884,5658.789815
2017-09-22 11:00:00+00:00,507.728327,29.75919809,84.60923186,1017.738078,17.23634929,5632.549425
2017-09-22 12:00:00+00:00,498.7184798,65.88233875,83.98605421,1017.982422,17.36849491,5627.470282
2017-09-22 13:00:00+00:00,517.2654885,44.23015486,82.67045709,1018.262777,17.77203528,5628.774323
2017-09-22 14:00:00+00:00,528.1324329,40.41425884,79.78227845,1018.399902,17.4987241,5622.543452
2017-09-22 15:00:00+00:00,504.5180895,40.5964327,76.83347528,1018.666626,17.07768251,5643.839528
2017-09-22 16:00:00+00:00,494.8892045,24.97929403,75.96831229,1018.898475,16.52075037,5619.955113
2017-09-22 17:00:00+00:00,528.7692121,30.64476358,77.50449925,1019.390004,15.38014445,5607.34616
2017-09-22 18:00:00+00:00,507.0105166,48.03501004,79.04365758,1019.950358,14.17466843,5597.104185
2017-09-22 19:00:00+00:00,509.2313064,29.31170542,80.58281591,1020.246226,13.03555003,5565.370542
2017-09-22 20:00:00+00:00,530.1207684,43.32964293,82.12197424,1020.540568,12.75185013,5583.764276
2017-09-22 21:00:00+00:00,514.1068929,61.01687292,83.66113256,1020.779266,12.0890408,5588.996095
2017-09-22 22:00:00+00:00,502.9185983,26.67201027,85.20029089,1020.79834,12.00195704,5570.178832
2017-09-22 23:00:00+00:00,529.64604,67.5173048,86.73476065,1020.973277,10.5930541,5576.945428
2017-09-23 00:00:00+00:00,498.7452002,58.15714877,87.73818109,1021.15978,10.24745576,5574.2371
2017-09-23 01:00:00+00:00,497.9926409,62.86010891,88.37995231,1021.170715,10.01250933,5576.146666
2017-09-23 02:00:00+00:00,497.0848247,31.42131909,89.02172353,1021.153168,10.58951996,5556.045616
2017-09-23 03:00:00+00:00,515.94177,40.39012083,89.66349475,1021.09137,8.810502983,5534.510062
2017-09-23 04:00:00+00:00,499.3134126,68.56089022,90.30526597,1020.961509,8.125750518,5528.409346
2017-09-23 05:00:00+00:00,517.1430704,44.32238851,90.94703719,1021.177658,7.995916533,5529.046513
2017-09-23 06:00:00+00:00,519.0398683,70.37299339,91.58880841,1021.481155,9.205537634,5527.76304
2017-09-23 07:00:00+00:00,501.3639678,44.52110326,92.2077497,1021.463023,11.83508025,5548.733143
2017-09-23 08:00:00+00:00,523.1005263,51.89641598,91.39709027,1021.604065,14.84114587,5582.714269
2017-09-23 09:00:00+00:00,512.8815747,67.98443749,89.73676436,1021.659353,16.15577689,5585.362178
2017-09-23 10:00:00+00:00,512.5928135,52.1425226,88.07643845,1021.481995,16.92923596,5578.02092
2017-09-23 11:00:00+00:00,528.1058347,34.06757089,86.39399657,1021.314758,17.18372055,5607.666901
2017-09-23 12:00:00+00:00,497.9490802,65.35845878,82.81086076,1020.987819,17.60693447,5625.571345
2017-09-23 13:00:00+00:00,516.3547578,33.10440857,78.00651457,1020.621694,18.0760482,5606.784995
2017-09-23 14:00:00+00:00,492.6982243,46.84014956,73.20216838,1019.942474,18.21413857,5643.99616
2017-09-23 15:00:00+00:00,500.1113507,50.37667704,69.15152926,1019.630534,17.8732781,5646.104372
2017-09-23 16:00:00+00:00,511.5798061,68.0954303,70.2966539,1019.650879,16.9761745,5636.485927
2017-09-23 17:00:00+00:00,514.7524332,59.46142044,72.43061721,1019.711914,15.29482084,5623.811001
2017-09-23 18:00:00+00:00,507.7111238,40.0332663,74.56458052,1019.650879,13.96047589,5606.017957
2017-09-23 19:00:00+00:00,499.152798,33.20905312,76.69854383,1019.903107,13.05453865,5592.13665
2017-09-23 20:00:00+00:00,503.4064259,41.2334607,78.83250713,1019.826202,12.1432687,5582.805187
2017-09-23 21:00:00+00:00,499.3418732,49.09599195,80.91900718,1019.768982,11.86978559,5580.754456
2017-09-23 22:00:00+00:00,501.9278049,57.53932317,82.1095715,1019.650879,11.36119234,5576.467003
2017-09-23 23:00:00+00:00,505.5896148,57.13715354,82.95994211,1019.536438,11.19190658,5578.570057
2017-09-24 00:00:00+00:00,517.2649099,43.41460013,83.81031272,1019.406738,10.81903068,5567.296508
2017-09-24 01:00:00+00:00,507.2254855,60.00974735,84.66068333,1019.222005,10.50291503,5560.152253
2017-09-24 02:00:00+00:00,499.5148695,46.97006754,85.51105394,1018.911455,10.08180428,5579.585907
2017-09-24 03:00:00+00:00,509.4005715,60.90147155,86.36142455,1018.747498,9.550214321,5569.405297
2017-09-24 04:00:00+00:00,521.4004358,39.18573739,87.21179516,1018.813365,9.506462699,5561.948418
2017-09-24 05:00:00+00:00,512.7957064,43.28670922,88.02249619,1018.869568,9.268623041,5581.292748
2017-09-24 06:00:00+00:00,503.1263357,26.9484979,88.48794829,1018.949336,9.523356051,5562.120206
2017-09-24 07:00:00+00:00,523.9154118,41.54316609,88.87329999,1019.334412,11.58426052,5561.511071
2017-09-24 08:00:00+00:00,528.1895476,42.81480977,89.2586517,1019.475911,13.39941224,5584.121971
2017-09-24 09:00:00+00:00,495.095324,38.76315626,89.6440034,1019.484812,15.48162742,5602.37794
2017-09-24 10:00:00+00:00,509.1579704,47.08473568,88.80643532,1019.397837,17.53458897,5621.047689
2017-09-24 11:00:00+00:00,501.6369439,31.43326653,84.82924246,1019.101054,19.04267907,5651.068437
2017-09-24 12:00:00+00:00,497.0349419,50.94519108,80.30225398,1018.931544,19.82423621,5643.887051
2017-09-24 13:00:00+00:00,506.5934989,25.85270142,73.04306608,1018.79658,20.1691556,5613.365393
2017-09-24 14:00:00+00:00,497.4125287,28.83807598,66.15529847,1018.421265,20.34630082,5609.966123
2017-09-24 15:00:00+00:00,497.7527208,63.12880412,64.49103622,1018.213949,20.10083232,5629.59114
2017-09-24 16:00:00+00:00,498.9951672,22.89882654,63.73862237,1018.085876,19.14098285,5624.074479
2017-09-24 17:00:00+00:00,502.2344156,49.03532449,65.92032638,1018.314962,17.33570342,5628.522907
2017-09-24 18:00:00+00:00,523.6850062,42.27911268,69.6709622,1018.503357,15.89160702,5634.765393
2017-09-24 19:00:00+00:00,522.438867,42.87288366,73.42159802,1018.545319,15.18397814,5619.152802
2017-09-24 20:00:00+00:00,515.1795159,56.09750797,77.17208393,1018.657979,14.70791689,5625.191014
2017-09-24 21:00:00+00:00,523.0631358,47.66837518,79.61788491,1018.714183,14.30320689,5610.63678
2017-09-24 22:00:00+00:00,503.9984159,46.22921738,80.81390131,1018.64857,13.74009372,5624.535474
2017-09-24 23:00:00+00:00,513.5685176,63.95487389,82.00991771,1018.476705,13.51759261,5590.080847
2017-09-25 00:00:00+00:00,502.284248,69.10497474,83.20593411,1018.075297,13.11838815,5607.639208
2017-09-25 01:00:00+00:00,511.5985903,41.21174575,84.40195051,1017.796112,12.66883509,5595.89362
2017-09-25 02:00:00+00:00,518.7012046,48.97363244,85.59796691,1017.525981,12.17763038,5576.283223
2017-09-25 03:00:00+00:00,520.7724633,40.46649664,86.79398331,1017.331482,11.66813316,5591.886045
2017-09-25 04:00:00+00:00,515.4198761,60.18782699,87.97552837,1017.282654,11.27573076,5580.150196
2017-09-25 05:00:00+00:00,504.1206234,55.56378046,88.44436854,1017.413371,10.88497233,5592.994107
2017-09-25 06:00:00+00:00,514.8662866,52.97592275,88.51762158,1017.575623,11.3767541,5574.984909
2017-09-25 07:00:00+00:00,498.2380602,52.1879797,88.59087462,1017.460419,12.40431983,5588.436111
2017-09-25 08:00:00+00:00,529.7866317,38.89289422,88.66412766,1017.553192,14.21320717,5620.623432
2017-09-25 09:00:00+00:00,497.8613015,38.26264343,88.7373807,1017.615601,15.98078658,5634.396485
2017-09-25 10:00:00+00:00,499.1754003,61.5805954,88.6888054,1017.402181,17.10635438,5657.743487
2017-09-25 11:00:00+00:00,519.4321869,29.33329739,86.7406582,1017.208242,18.08649658,5637.503343
2017-09-25 12:00:00+00:00,490.2984439,38.96031116,84.14137127,1017.010767,19.17764644,5640.807709
2017-09-25 13:00:00+00:00,516.2008109,62.43075263,81.54208434,1016.792531,19.43840759,5636.954488
2017-09-25 14:00:00+00:00,519.7452561,54.38372628,78.94279742,1016.729589,19.26191852,5652.243788
2017-09-25 15:00:00+00:00,504.3227589,28.44450971,78.1724223,1016.856033,18.49468366,5640.790226
2017-09-25 16:00:00+00:00,525.1937731,51.62389029,79.53445423,1017.143484,17.42277571,5657.561266
2017-09-25 17:00:00+00:00,501.7280689,35.56408846,80.89957019,1017.474406,16.24176902,5659.390029
2017-09-25 18:00:00+00:00,516.7266918,58.8957553,82.26468615,1017.730194,15.29656737,5650.153923
2017-09-25 19:00:00+00:00,526.1663528,34.2161966,83.62980211,1017.844177,14.57394334,5652.572948
2017-09-25 20:00:00+00:00,528.043598,62.48036909,84.99491807,1017.890208,13.88935397,5637.003964
2017-09-25 21:00:00+00:00,503.5503799,43.73905285,86.36003403,1018.058105,13.34381797,5629.1255
2017-09-25 22:00:00+00:00,516.8996523,31.69508708,87.72204751,1018.112732,13.37589317,5641.091928
2017-09-25 23:00:00+00:00,503.3373975,27.30319873,88.67449659,1018.112732,13.50008991,5637.704794
2017-09-26 00:00:00+00:00,515.7319344,61.69203089,89.33986049,1017.900787,13.4064174,5640.291705
2017-09-26 01:00:00+00:00,500.0426828,45.80352094,90.00522439,1017.642202,13.29164418,5651.703756
2017-09-26 02:00:00+00:00,498.5964738,48.1482109,90.67058828,1017.651306,13.2059704,5631.608398
2017-09-26 03:00:00+00:00,523.6400973,28.34687113,91.33595218,1017.776988,12.88082277,5663.162302
2017-09-26 04:00:00+00:00,508.7747701,58.16540777,92.00131608,1017.849518,12.43638578,5661.786748
2017-09-26 05:00:00+00:00,499.6294657,58.53720067,92.66667997,1018.217611,12.34274566,5640.344469
2017-09-26 06:00:00+00:00,504.3420274,29.18557371,93.31160676,1018.579905,12.73054522,5655.48957
2017-09-26 07:00:00+00:00,526.9839311,53.11797681,93.49581038,1018.636871,12.97492599,5637.620479
2017-09-26 08:00:00+00:00,511.7219493,54.83713601,93.48939207,1018.918208,13.24966261,5642.929196
2017-09-26 09:00:00+00:00,515.1945512,51.87995091,93.48297375,1019.198456,14.25713513,5654.456723
2017-09-26 10:00:00+00:00,520.548494,57.5640604,93.47655544,1019.356995,15.59135399,5667.428376
2017-09-26 11:00:00+00:00,500.5701246,60.2930073,93.47013712,1019.373474,16.62908604,5645.912911
2017-09-26 12:00:00+00:00,502.3554501,49.83525228,93.46371881,1018.991576,17.45008855,5664.569081
2017-09-26 13:00:00+00:00,514.871085,57.53837326,93.43736899,1018.791445,17.73260596,5653.455607
2017-09-26 14:00:00+00:00,524.8976984,29.90567139,93.31623941,1018.625427,17.79195881,5650.947821
2017-09-26 15:00:00+00:00,512.6125818,36.14749303,93.18283289,1018.625427,17.70747121,5646.327937
2017-09-26 16:00:00+00:00,506.8888766,32.34902805,93.04942636,1018.630005,17.23341508,5651.599257
2017-09-26 17:00:00+00:00,523.5752593,51.94432733,92.91601984,1019.237006,16.21432215,5660.404328
2017-09-26 18:00:00+00:00,505.028892,40.97902461,92.78261332,1019.765625,15.44445539,5637.784599
2017-09-26 19:00:00+00:00,511.0330242,48.36312167,92.6492068,1019.818471,14.79228239,5661.376398
2017-09-26 20:00:00+00:00,515.928216,29.53411071,92.51580028,1019.894257,14.10639738,5644.900039
2017-09-26 21:00:00+00:00,511.8704866,48.47632981,92.50569089,1019.795024,13.95424865,5642.484527
2017-09-26 22:00:00+00:00,508.0726666,30.57576557,92.85699078,1019.586283,13.67199414,5662.166605
2017-09-26 23:00:00+00:00,502.9985195,57.0638264,93.23166522,1019.335327,13.06966952,5659.781118
2017-09-27 00:00:00+00:00,520.9241064,39.91055948,93.60633967,1019.321289,12.823985,5664.583329
2017-09-27 01:00:00+00:00,502.0477786,50.16168209,93.98101411,1019.204915,12.55719083,5640.130307
2017-09-27 02:00:00+00:00,503.3314863,67.45465523,94.35568855,1018.932155,11.98184652,5647.058535
2017-09-27 03:00:00+00:00,503.3475934,29.45235404,94.73036299,1018.91689,11.65764429,5656.205878
2017-09-27 04:00:00+00:00,531.133356,34.01788784,95.10503743,1018.912616,11.79907054,5650.786132
2017-09-27 05:00:00+00:00,511.623543,43.81812646,95.37932522,1018.928134,11.33508695,5616.638439
2017-09-27 06:00:00+00:00,506.448911,39.86099466,95.47567987,1019.165904,11.01559567,5628.041744
2017-09-27 07:00:00+00:00,528.0964707,27.31846112,95.56861363,1019.381409,11.44702508,5620.044375
2017-09-27 08:00:00+00:00,505.7038849,53.25099971,95.66154738,1019.509735,11.90080527,5604.942511
2017-09-27 09:00:00+00:00,528.7355951,48.97244685,95.75448114,1019.392141,12.92844865,5627.947187
2017-09-27 10:00:00+00:00,515.5886719,50.60159824,95.84741489,1019.111734,14.64263913,5638.484303
2017-09-27 11:00:00+00:00,514.4438619,32.40662428,95.94034865,1018.763265,18.24458201,5660.794069
2017-09-27 12:00:00+00:00,493.9667875,65.73033626,95.95703215,1018.461446,20.21748544,5669.017551
2017-09-27 13:00:00+00:00,503.5939556,52.95093308,94.94804625,1018.135874,20.81145579,5647.817626
2017-09-27 14:00:00+00:00,497.0922293,42.70989943,93.61673162,1017.919861,20.00877696,5645.005864
2017-09-27 15:00:00+00:00,509.6640411,38.53805801,92.28541699,1017.695251,19.62072231,5635.117636
2017-09-27 16:00:00+00:00,508.4233953,59.54687029,90.95410236,1017.659546,19.13698082,5646.281095
2017-09-27 17:00:00+00:00,509.9452444,51.70978584,89.62278772,1017.694336,17.92192601,5654.207334
2017-09-27 18:00:00+00:00,500.1130762,52.92626433,88.27820766,1017.731517,17.37005497,5638.972669
2017-09-27 19:00:00+00:00,517.4585617,30.49399138,86.84731013,1017.844177,17.82688376,5640.649879
2017-09-27 20:00:00+00:00,514.1619762,26.48689841,85.40084415,1017.72053,17.48228764,5635.998834
2017-09-27 21:00:00+00:00,512.2393995,41.61355934,83.93400377,1017.504415,17.89079035,5648.902141
2017-09-27 22:00:00+00:00,510.7718604,24.05714625,81.71712614,1017.416423,18.53163106,5632.832836
2017-09-27 23:00:00+00:00,497.8133472,32.80378861,79.12181846,1017.331482,18.47860131,5650.088968
2017-09-28 00:00:00+00:00,507.1066532,31.54747277,77.73493573,1017.224976,18.28626715,5656.581596
2017-09-28 01:00:00+00:00,520.0709199,52.41637182,79.17396114,1017.156514,18.16876843,5637.118979
2017-09-28 02:00:00+00:00,516.6867113,63.72884508,80.72950653,1017.14507,17.58557466,5630.977599
2017-09-28 03:00:00+00:00,525.1024773,42.07344684,82.0994699,1017.100804,17.18211058,5642.665909
2017-09-28 04:00:00+00:00,514.1158182,45.30686163,83.21916638,1017.00767,16.31512693,5634.092907
2017-09-28 05:00:00+00:00,505.0330007,46.77327669,84.33751197,1017.276855,16.62822662,5662.502895
2017-09-28 06:00:00+00:00,498.6103594,49.33223595,85.45585757,1017.331482,16.66009909,5641.464662
2017-09-28 07:00:00+00:00,500.0266603,37.02404773,86.57420316,1017.65863,16.92561562,5662.379169
2017-09-28 08:00:00+00:00,509.4893543,34.62614364,87.4923031,1017.834513,18.02157732,5663.859874
2017-09-28 09:00:00+00:00,503.9469653,55.57344432,87.16657383,1017.888428,18.82867418,5650.819323
2017-09-28 10:00:00+00:00,507.9976929,62.30506998,86.62631649,1017.636658,20.13011259,5628.097079
2017-09-28 11:00:00+00:00,495.9308869,30.94794771,86.08605914,1017.722107,20.2294999,5640.692721
2017-09-28 12:00:00+00:00,517.8930168,32.54204541,85.5458018,1017.766103,19.76018809,5621.618152
2017-09-28 13:00:00+00:00,510.7219447,46.32620195,84.99982411,1017.998851,19.57760356,5642.465927
2017-09-28 14:00:00+00:00,501.5194769,61.44801155,84.39046661,1017.938527,20.07247773,5640.829525
2017-09-28 15:00:00+00:00,507.2090017,54.6167244,83.76354458,1017.793315,20.56195266,5620.454948
2017-09-28 16:00:00+00:00,515.4836996,60.03901666,83.13662255,1017.959686,20.02149536,5633.30767
2017-09-28 17:00:00+00:00,513.2445435,44.71620758,82.50970052,1018.261759,19.80654679,5631.707984
2017-09-28 18:00:00+00:00,519.7363282,49.7917422,82.24963115,1018.440236,19.31930526,5630.630956
2017-09-28 19:00:00+00:00,503.6679689,39.06766161,83.10665124,1018.720286,19.08033278,5632.271085
2017-09-28 20:00:00+00:00,521.3836193,65.41720567,84.04084945,1018.868805,18.7974149,5648.728213
2017-09-28 21:00:00+00:00,518.3127594,24.68679852,84.97504766,1018.728678,18.07373516,5652.684936
2017-09-28 22:00:00+00:00,498.208086,55.00235757,85.90924587,1018.664846,17.76255451,5635.033679
2017-09-28 23:00:00+00:00,519.1729484,60.37967005,86.84344408,1018.291768,17.29586777,5641.352186
2017-09-29 00:00:00+00:00,501.9387095,37.2930963,87.77764229,1017.99646,17.10495503,5644.84347
2017-09-29 01:00:00+00:00,501.3608274,60.6877191,88.7118405,1017.851044,16.58811903,5657.192077
2017-09-29 02:00:00+00:00,515.2863736,54.17892474,89.20626265,1017.539459,16.42988325,5650.17218
2017-09-29 03:00:00+00:00,497.333523,58.26667028,88.88216126,1017.115314,16.66425471,5653.275767
2017-09-29 04:00:00+00:00,513.9532355,56.62928791,88.53961086,1016.862467,16.94369453,5657.651994
2017-09-29 05:00:00+00:00,523.9474002,42.56813277,88.19706046,1016.995755,17.61152874,5663.912527
2017-09-29 06:00:00+00:00,507.2577767,45.00179526,87.85451005,1016.814072,17.6829278,5640.187443
2017-09-29 07:00:00+00:00,521.3915587,58.14834371,87.51195965,1016.542236,18.5366109,5637.187799
2017-09-29 08:00:00+00:00,489.6042935,60.16789714,87.16940925,1016.178085,19.46925857,5659.671516
2017-09-29 09:00:00+00:00,509.8259123,41.49814195,86.82685885,1015.61468,20.78395335,5654.111905
2017-09-29 10:00:00+00:00,499.0321606,46.98897576,83.47833644,1014.950872,23.12846605,5623.17039
2017-09-29 11:00:00+00:00,477.3804007,60.20221888,76.7742632,1014.26147,24.98455438,5610.10525
2017-09-29 12:00:00+00:00,489.1891679,49.16384372,71.43471659,1013.64387,25.93624919,5616.938237
2017-09-29 13:00:00+00:00,490.6721252,63.53575034,68.29753173,1013.290833,25.18567993,5610.432618
2017-09-29 14:00:00+00:00,482.4654921,64.05179846,69.53200746,1013.370483,24.20306213,5604.468036
2017-09-29 15:00:00+00:00,499.3240719,40.70347739,71.92711664,1013.492528,22.97508294,5620.303331
2017-09-29 16:00:00+00:00,487.4142858,57.90850723,75.0287948,1013.815735,20.7820168,5626.007884
2017-09-29 17:00:00+00:00,517.3225915,61.68769468,79.01665929,1013.859655,19.65247831,5636.129062
2017-09-29 18:00:00+00:00,508.5050377,37.06004627,82.14774747,1014.135966,18.77089793,5652.119246
2017-09-29 19:00:00+00:00,508.9064099,31.98280708,83.00656974,1014.42835,18.29842668,5662.584102
2017-09-29 20:00:00+00:00,508.799022,56.95693241,83.74411817,1014.432165,17.98751601,5652.22869
